CustomerKey,CustomerID,CustomerName,CustomerType,PriorityLevel,Channel,FirstOrderDate,GeographyKey
4633,CUST004633,Customer 4633,B2B,Low,Online,2023-03-13,12
4634,CUST004634,Customer 4634,B2C,Low,Online,2023-06-28,9
4635,CUST004635,Customer 4635,B2B,Medium,Partner,2022-05-06,1
4636,CUST004636,Customer 4636,B2C,High,Direct,2022-05-19,4
4637,CUST004637,Customer 4637,B2B,Medium,Direct,2023-02-15,4
4638,CUST004638,Customer 4638,B2C,High,Direct,2023-01-24,2
4639,CUST004639,Customer 4639,B2C,Low,Direct,2022-08-11,10
4640,CUST004640,Customer 4640,B2B,Medium,Retail,2022-09-09,13
4641,CUST004641,Customer 4641,B2B,Low,Online,2023-09-26,11
4642,CUST004642,Customer 4642,B2C,Medium,Online,2022-12-08,6
4643,CUST004643,Customer 4643,B2C,Medium,Retail,2023-10-11,2
4644,CUST004644,Customer 4644,B2C,Medium,Direct,2023-10-29,4
4645,CUST004645,Customer 4645,B2C,Low,Retail,2023-08-22,6
4646,CUST004646,Customer 4646,B2B,High,Direct,2022-12-22,5
4647,CUST004647,Customer 4647,B2C,Low,Online,2022-09-10,11
4648,CUST004648,Customer 4648,B2B,Medium,Direct,2022-05-18,3
4649,CUST004649,Customer 4649,B2B,High,Direct,2023-04-13,13
4650,CUST004650,Customer 4650,B2C,Medium,Online,2023-10-28,6
4651,CUST004651,Customer 4651,B2C,High,Online,2022-09-13,7
4652,CUST004652,Customer 4652,B2C,High,Direct,2022-09-19,2
4653,CUST004653,Customer 4653,B2B,Low,Direct,2022-02-05,6
4654,CUST004654,Customer 4654,B2B,Medium,Partner,2023-10-12,7
4655,CUST004655,Customer 4655,B2B,Medium,Online,2022-09-29,1
4656,CUST004656,Customer 4656,B2B,High,Direct,2022-07-13,4
4657,CUST004657,Customer 4657,B2C,High,Direct,2022-01-09,7
4658,CUST004658,Customer 4658,B2C,High,Online,2022-08-02,5
4659,CUST004659,Customer 4659,B2C,Low,Partner,2023-10-11,8
4660,CUST004660,Customer 4660,B2B,Low,Partner,2022-04-29,13
4661,CUST004661,Customer 4661,B2B,Low,Direct,2022-08-05,10
4662,CUST004662,Customer 4662,B2C,Medium,Direct,2022-02-15,5
4663,CUST004663,Customer 4663,B2B,Low,Retail,2023-12-13,3
4664,CUST004664,Customer 4664,B2C,Low,Direct,2023-06-02,13
4665,CUST004665,Customer 4665,B2C,Medium,Online,2022-10-04,12
4666,CUST004666,Customer 4666,B2C,Low,Direct,2022-08-31,3
4667,CUST004667,Customer 4667,B2B,Medium,Partner,2023-05-18,4
4668,CUST004668,Customer 4668,B2C,Low,Online,2022-01-22,13
4669,CUST004669,Customer 4669,B2C,Medium,Online,2022-04-19,4
4670,CUST004670,Customer 4670,B2B,Low,Online,2022-11-09,9
4671,CUST004671,Customer 4671,B2B,Low,Direct,2023-05-21,8
4672,CUST004672,Customer 4672,B2C,Low,Retail,2023-10-30,12
4673,CUST004673,Customer 4673,B2B,Medium,Partner,2022-08-28,13
4674,CUST004674,Customer 4674,B2C,High,Partner,2023-05-02,2
4675,CUST004675,Customer 4675,B2B,Low,Online,2022-08-27,10
4676,CUST004676,Customer 4676,B2C,High,Direct,2022-04-26,1
4677,CUST004677,Customer 4677,B2B,Medium,Retail,2022-07-10,6
4678,CUST004678,Customer 4678,B2B,High,Partner,2022-09-28,2
4679,CUST004679,Customer 4679,B2B,High,Online,2023-11-02,10
4680,CUST004680,Customer 4680,B2C,Medium,Direct,2022-02-05,3
4681,CUST004681,Customer 4681,B2C,Medium,Online,2022-01-08,1
4682,CUST004682,Customer 4682,B2C,Low,Partner,2022-02-27,2
4683,CUST004683,Customer 4683,B2B,High,Partner,2023-08-02,6
4684,CUST004684,Customer 4684,B2B,High,Direct,2022-09-03,12
4685,CUST004685,Customer 4685,B2C,High,Retail,2023-09-23,3
4686,CUST004686,Customer 4686,B2C,High,Direct,2022-10-11,3
4687,CUST004687,Customer 4687,B2C,Low,Direct,2023-02-04,4
4688,CUST004688,Customer 4688,B2B,Medium,Online,2022-07-07,8
4689,CUST004689,Customer 4689,B2B,High,Partner,2022-11-02,1
4690,CUST004690,Customer 4690,B2B,High,Direct,2022-09-29,2
4691,CUST004691,Customer 4691,B2B,High,Retail,2022-04-21,5
4692,CUST004692,Customer 4692,B2C,High,Direct,2023-01-27,4
4693,CUST004693,Customer 4693,B2C,High,Retail,2022-02-21,9
4694,CUST004694,Customer 4694,B2C,Low,Retail,2023-02-13,1
4695,CUST004695,Customer 4695,B2B,High,Partner,2022-06-05,13
4696,CUST004696,Customer 4696,B2C,Medium,Retail,2022-08-31,2
4697,CUST004697,Customer 4697,B2C,High,Direct,2023-08-08,9
4698,CUST004698,Customer 4698,B2B,High,Partner,2023-08-21,8
4699,CUST004699,Customer 4699,B2C,High,Online,2023-05-03,2
4700,CUST004700,Customer 4700,B2B,High,Partner,2023-05-22,13
4701,CUST004701,Customer 4701,B2B,High,Direct,2023-07-31,4
4702,CUST004702,Customer 4702,B2C,High,Retail,2023-09-23,13
4703,CUST004703,Customer 4703,B2C,High,Retail,2022-02-05,2
4704,CUST004704,Customer 4704,B2B,Low,Direct,2022-04-22,10
4705,CUST004705,Customer 4705,B2C,High,Direct,2022-02-12,8
4706,CUST004706,Customer 4706,B2B,High,Online,2022-05-26,13
4707,CUST004707,Customer 4707,B2C,Low,Partner,2022-09-17,12
4708,CUST004708,Customer 4708,B2B,Medium,Online,2023-02-22,10
4709,CUST004709,Customer 4709,B2B,Medium,Online,2022-06-21,8
4710,CUST004710,Customer 4710,B2C,High,Direct,2022-09-20,1
4711,CUST004711,Customer 4711,B2B,Medium,Partner,2022-05-29,13
4712,CUST004712,Customer 4712,B2B,Medium,Retail,2022-05-15,2
4713,CUST004713,Customer 4713,B2C,High,Retail,2023-10-26,6
4714,CUST004714,Customer 4714,B2B,Low,Partner,2022-07-05,13
4715,CUST004715,Customer 4715,B2B,Low,Online,2022-03-26,10
4716,CUST004716,Customer 4716,B2C,Low,Direct,2022-10-06,13
4717,CUST004717,Customer 4717,B2B,Medium,Online,2023-05-01,4
4718,CUST004718,Customer 4718,B2B,Medium,Partner,2023-11-22,6
4719,CUST004719,Customer 4719,B2B,High,Direct,2022-04-07,7
4720,CUST004720,Customer 4720,B2C,Low,Partner,2022-03-22,12
4721,CUST004721,Customer 4721,B2B,Low,Retail,2023-07-25,5
4722,CUST004722,Customer 4722,B2C,Low,Partner,2022-12-20,2
4723,CUST004723,Customer 4723,B2B,High,Online,2023-01-27,2
4724,CUST004724,Customer 4724,B2B,Medium,Online,2023-08-12,3
4725,CUST004725,Customer 4725,B2C,Low,Partner,2023-03-17,12
4726,CUST004726,Customer 4726,B2C,Medium,Direct,2023-09-14,9
4727,CUST004727,Customer 4727,B2C,High,Retail,2023-03-15,8
4728,CUST004728,Customer 4728,B2B,High,Partner,2023-01-24,5
4729,CUST004729,Customer 4729,B2C,High,Retail,2023-04-13,8
4730,CUST004730,Customer 4730,B2B,Low,Online,2023-11-05,10
4731,CUST004731,Customer 4731,B2C,Medium,Retail,2022-02-03,2
4732,CUST004732,Customer 4732,B2C,High,Online,2023-03-24,7
4733,CUST004733,Customer 4733,B2B,Medium,Retail,2023-08-08,4
4734,CUST004734,Customer 4734,B2B,Medium,Partner,2022-11-30,9
4735,CUST004735,Customer 4735,B2C,Medium,Online,2023-03-24,9
4736,CUST004736,Customer 4736,B2B,High,Direct,2022-06-11,6
4737,CUST004737,Customer 4737,B2C,High,Retail,2022-10-08,12
4738,CUST004738,Customer 4738,B2B,High,Retail,2022-01-10,4
4739,CUST004739,Customer 4739,B2B,High,Partner,2023-05-19,6
4740,CUST004740,Customer 4740,B2B,High,Online,2022-01-02,1
4741,CUST004741,Customer 4741,B2B,Low,Direct,2022-01-22,4
4742,CUST004742,Customer 4742,B2C,Medium,Retail,2022-10-26,10
4743,CUST004743,Customer 4743,B2B,High,Online,2022-04-24,2
4744,CUST004744,Customer 4744,B2B,Medium,Online,2022-09-16,1
4745,CUST004745,Customer 4745,B2B,Medium,Retail,2023-08-17,4
4746,CUST004746,Customer 4746,B2C,High,Direct,2022-05-23,12
4747,CUST004747,Customer 4747,B2C,Low,Online,2023-08-19,7
4748,CUST004748,Customer 4748,B2C,Medium,Online,2022-01-10,9
4749,CUST004749,Customer 4749,B2C,Medium,Direct,2023-03-12,4
4750,CUST004750,Customer 4750,B2B,High,Partner,2022-02-11,11
4751,CUST004751,Customer 4751,B2B,Medium,Online,2022-08-13,2
4752,CUST004752,Customer 4752,B2C,High,Online,2022-09-08,9
4753,CUST004753,Customer 4753,B2C,High,Partner,2022-03-29,12
4754,CUST004754,Customer 4754,B2C,Low,Retail,2022-09-23,13
4755,CUST004755,Customer 4755,B2C,High,Online,2023-08-11,4
4756,CUST004756,Customer 4756,B2C,Low,Online,2023-10-14,2
4757,CUST004757,Customer 4757,B2B,Medium,Retail,2023-01-07,5
4758,CUST004758,Customer 4758,B2C,High,Direct,2023-02-27,6
4759,CUST004759,Customer 4759,B2C,Medium,Partner,2023-01-20,7
4760,CUST004760,Customer 4760,B2C,High,Online,2023-03-19,2
4761,CUST004761,Customer 4761,B2B,Medium,Online,2022-03-01,13
4762,CUST004762,Customer 4762,B2B,Low,Retail,2022-05-23,3
4763,CUST004763,Customer 4763,B2B,Low,Direct,2023-10-31,10
4764,CUST004764,Customer 4764,B2B,High,Direct,2022-10-23,3
4765,CUST004765,Customer 4765,B2C,Low,Online,2022-02-04,8
4766,CUST004766,Customer 4766,B2C,High,Direct,2022-09-26,4
4767,CUST004767,Customer 4767,B2B,Medium,Partner,2023-01-03,3
4768,CUST004768,Customer 4768,B2C,Medium,Online,2022-08-16,1
4769,CUST004769,Customer 4769,B2B,High,Online,2022-10-29,13
4770,CUST004770,Customer 4770,B2B,Low,Partner,2023-07-28,2
4771,CUST004771,Customer 4771,B2B,Low,Direct,2023-07-17,2
4772,CUST004772,Customer 4772,B2B,Low,Partner,2023-10-06,6
4773,CUST004773,Customer 4773,B2B,Medium,Direct,2023-08-02,2
4774,CUST004774,Customer 4774,B2B,Medium,Retail,2022-02-02,4
4775,CUST004775,Customer 4775,B2C,Medium,Direct,2022-02-26,1
4776,CUST004776,Customer 4776,B2B,High,Retail,2022-02-25,9
4777,CUST004777,Customer 4777,B2C,High,Online,2022-05-27,2
4778,CUST004778,Customer 4778,B2B,High,Direct,2022-06-29,2
4779,CUST004779,Customer 4779,B2B,High,Online,2022-12-26,11
4780,CUST004780,Customer 4780,B2C,High,Direct,2022-09-28,12
4781,CUST004781,Customer 4781,B2C,Medium,Retail,2023-03-16,13
4782,CUST004782,Customer 4782,B2C,Medium,Online,2022-09-22,5
4783,CUST004783,Customer 4783,B2B,High,Direct,2023-11-02,7
4784,CUST004784,Customer 4784,B2C,Medium,Online,2022-08-13,2
4785,CUST004785,Customer 4785,B2B,Medium,Retail,2023-09-29,1
4786,CUST004786,Customer 4786,B2C,Low,Retail,2023-01-10,12
4787,CUST004787,Customer 4787,B2C,High,Partner,2022-11-13,4
4788,CUST004788,Customer 4788,B2C,High,Direct,2022-12-25,7
4789,CUST004789,Customer 4789,B2B,High,Partner,2023-07-02,13
4790,CUST004790,Customer 4790,B2B,Medium,Retail,2022-04-14,7
4791,CUST004791,Customer 4791,B2B,Low,Direct,2023-04-09,7
4792,CUST004792,Customer 4792,B2C,Medium,Direct,2023-12-22,3
4793,CUST004793,Customer 4793,B2C,High,Direct,2022-05-14,7
4794,CUST004794,Customer 4794,B2C,Low,Partner,2023-07-13,13
4795,CUST004795,Customer 4795,B2C,Medium,Direct,2023-10-01,2
4796,CUST004796,Customer 4796,B2B,Low,Online,2023-11-10,11
4797,CUST004797,Customer 4797,B2C,High,Online,2022-08-01,7
4798,CUST004798,Customer 4798,B2C,Low,Direct,2022-04-22,5
4799,CUST004799,Customer 4799,B2B,High,Partner,2022-05-30,5
4800,CUST004800,Customer 4800,B2C,High,Partner,2022-08-03,12
4801,CUST004801,Customer 4801,B2C,Low,Retail,2023-03-06,2
4802,CUST004802,Customer 4802,B2B,Medium,Direct,2022-06-04,5
4803,CUST004803,Customer 4803,B2C,High,Partner,2023-09-12,5
4804,CUST004804,Customer 4804,B2B,High,Direct,2023-08-12,11
4805,CUST004805,Customer 4805,B2C,Medium,Online,2023-12-09,13
4806,CUST004806,Customer 4806,B2B,Low,Direct,2022-05-07,13
4807,CUST004807,Customer 4807,B2B,Low,Retail,2022-07-20,8
4808,CUST004808,Customer 4808,B2B,Low,Direct,2022-09-13,4
4809,CUST004809,Customer 4809,B2B,Medium,Partner,2022-11-11,9
4810,CUST004810,Customer 4810,B2B,Low,Online,2023-05-30,9
4811,CUST004811,Customer 4811,B2C,Low,Direct,2023-06-14,9
4812,CUST004812,Customer 4812,B2C,Medium,Partner,2022-01-24,13
4813,CUST004813,Customer 4813,B2C,High,Online,2022-01-19,1
4814,CUST004814,Customer 4814,B2B,High,Partner,2022-07-06,5
4815,CUST004815,Customer 4815,B2C,High,Retail,2022-07-20,4
4816,CUST004816,Customer 4816,B2B,Low,Direct,2022-01-31,1
4817,CUST004817,Customer 4817,B2C,High,Retail,2022-11-15,8
4818,CUST004818,Customer 4818,B2B,Low,Direct,2022-05-26,1
4819,CUST004819,Customer 4819,B2B,High,Online,2022-03-01,12
4820,CUST004820,Customer 4820,B2B,Low,Direct,2022-07-26,9
4821,CUST004821,Customer 4821,B2B,High,Online,2023-08-30,13
4822,CUST004822,Customer 4822,B2B,High,Retail,2022-10-10,5
4823,CUST004823,Customer 4823,B2B,High,Online,2023-05-02,13
4824,CUST004824,Customer 4824,B2C,Low,Online,2023-12-08,10
4825,CUST004825,Customer 4825,B2C,High,Online,2023-04-23,11
4826,CUST004826,Customer 4826,B2B,Medium,Online,2023-02-02,12
4827,CUST004827,Customer 4827,B2C,High,Partner,2023-06-04,11
4828,CUST004828,Customer 4828,B2C,Medium,Online,2023-04-23,11
4829,CUST004829,Customer 4829,B2B,High,Direct,2022-05-04,6
4830,CUST004830,Customer 4830,B2C,Low,Retail,2022-08-17,12
4831,CUST004831,Customer 4831,B2B,Medium,Retail,2022-05-03,9
4832,CUST004832,Customer 4832,B2C,Low,Online,2023-06-26,8
4833,CUST004833,Customer 4833,B2C,Low,Online,2022-05-21,12
4834,CUST004834,Customer 4834,B2C,High,Direct,2022-08-21,2
4835,CUST004835,Customer 4835,B2B,Low,Online,2023-03-13,13
4836,CUST004836,Customer 4836,B2C,High,Retail,2023-09-23,4
4837,CUST004837,Customer 4837,B2C,Medium,Direct,2023-11-25,8
4838,CUST004838,Customer 4838,B2B,Medium,Partner,2022-05-04,4
4839,CUST004839,Customer 4839,B2C,Medium,Online,2022-02-11,1
4840,CUST004840,Customer 4840,B2C,Low,Online,2022-07-06,11
4841,CUST004841,Customer 4841,B2C,Medium,Direct,2023-07-17,9
4842,CUST004842,Customer 4842,B2B,High,Partner,2022-02-02,11
4843,CUST004843,Customer 4843,B2B,High,Retail,2022-10-28,7
4844,CUST004844,Customer 4844,B2B,High,Direct,2022-07-10,10
4845,CUST004845,Customer 4845,B2C,Low,Direct,2022-02-08,9
4846,CUST004846,Customer 4846,B2C,Medium,Direct,2022-12-27,11
4847,CUST004847,Customer 4847,B2B,Medium,Direct,2023-04-29,11
4848,CUST004848,Customer 4848,B2C,High,Direct,2023-12-01,10
4849,CUST004849,Customer 4849,B2B,High,Partner,2023-12-08,12
4850,CUST004850,Customer 4850,B2B,Medium,Online,2022-05-26,12
4851,CUST004851,Customer 4851,B2C,Medium,Retail,2022-04-29,7
4852,CUST004852,Customer 4852,B2B,Medium,Online,2022-03-16,4
4853,CUST004853,Customer 4853,B2C,High,Partner,2022-07-22,13
4854,CUST004854,Customer 4854,B2C,High,Online,2022-06-10,10
4855,CUST004855,Customer 4855,B2B,Low,Retail,2023-07-06,5
4856,CUST004856,Customer 4856,B2C,Low,Online,2023-07-09,4
4857,CUST004857,Customer 4857,B2B,Medium,Online,2022-01-25,12
4858,CUST004858,Customer 4858,B2B,High,Partner,2023-03-12,4
4859,CUST004859,Customer 4859,B2B,High,Partner,2022-02-17,2
4860,CUST004860,Customer 4860,B2C,Low,Partner,2023-01-22,13
4861,CUST004861,Customer 4861,B2C,Low,Partner,2023-07-18,7
4862,CUST004862,Customer 4862,B2B,High,Partner,2024-01-01,4
4863,CUST004863,Customer 4863,B2B,High,Online,2022-11-14,6
4864,CUST004864,Customer 4864,B2B,Medium,Direct,2022-01-18,7
4865,CUST004865,Customer 4865,B2B,Medium,Direct,2022-09-23,2
4866,CUST004866,Customer 4866,B2C,High,Partner,2022-11-24,6
4867,CUST004867,Customer 4867,B2B,Low,Online,2022-04-24,8
4868,CUST004868,Customer 4868,B2C,High,Retail,2023-05-20,4
4869,CUST004869,Customer 4869,B2C,Low,Direct,2023-08-30,9
4870,CUST004870,Customer 4870,B2C,Medium,Partner,2022-04-11,3
4871,CUST004871,Customer 4871,B2B,Low,Direct,2023-01-21,3
4872,CUST004872,Customer 4872,B2C,High,Retail,2022-08-21,5
4873,CUST004873,Customer 4873,B2C,Low,Partner,2022-10-27,13
4874,CUST004874,Customer 4874,B2C,Medium,Direct,2022-10-14,3
4875,CUST004875,Customer 4875,B2C,High,Direct,2022-02-07,2
4876,CUST004876,Customer 4876,B2C,High,Online,2022-01-28,9
4877,CUST004877,Customer 4877,B2B,Medium,Direct,2023-04-20,13
4878,CUST004878,Customer 4878,B2C,Low,Retail,2022-09-27,8
4879,CUST004879,Customer 4879,B2B,High,Online,2023-11-12,8
4880,CUST004880,Customer 4880,B2C,High,Online,2022-11-22,13
4881,CUST004881,Customer 4881,B2C,Medium,Online,2022-07-10,5
4882,CUST004882,Customer 4882,B2C,Low,Direct,2023-05-31,11
4883,CUST004883,Customer 4883,B2C,High,Retail,2022-07-05,10
4884,CUST004884,Customer 4884,B2C,Medium,Direct,2022-06-26,11
4885,CUST004885,Customer 4885,B2C,High,Direct,2023-06-25,3
4886,CUST004886,Customer 4886,B2C,High,Direct,2023-07-23,7
4887,CUST004887,Customer 4887,B2C,High,Online,2023-03-15,8
4888,CUST004888,Customer 4888,B2C,Low,Retail,2023-10-31,3
4889,CUST004889,Customer 4889,B2B,Low,Retail,2023-05-05,6
4890,CUST004890,Customer 4890,B2C,Medium,Direct,2022-08-02,12
4891,CUST004891,Customer 4891,B2C,Low,Retail,2022-05-22,4
4892,CUST004892,Customer 4892,B2C,Low,Direct,2023-06-26,10
4893,CUST004893,Customer 4893,B2C,Low,Online,2022-02-23,13
4894,CUST004894,Customer 4894,B2C,Low,Retail,2022-09-27,3
4895,CUST004895,Customer 4895,B2C,Medium,Retail,2022-02-28,5
4896,CUST004896,Customer 4896,B2C,High,Retail,2022-01-07,8
4897,CUST004897,Customer 4897,B2C,Low,Online,2022-07-24,6
4898,CUST004898,Customer 4898,B2C,Medium,Partner,2023-09-03,13
4899,CUST004899,Customer 4899,B2C,High,Partner,2022-01-10,7
4900,CUST004900,Customer 4900,B2B,Low,Direct,2023-04-07,9
4901,CUST004901,Customer 4901,B2C,Medium,Partner,2023-09-02,6
4902,CUST004902,Customer 4902,B2B,Medium,Online,2022-09-18,10
4903,CUST004903,Customer 4903,B2B,High,Partner,2023-12-23,3
4904,CUST004904,Customer 4904,B2C,High,Direct,2022-07-05,12
4905,CUST004905,Customer 4905,B2C,Low,Retail,2022-05-14,3
4906,CUST004906,Customer 4906,B2B,High,Retail,2022-03-03,8
4907,CUST004907,Customer 4907,B2B,High,Direct,2022-04-16,6
4908,CUST004908,Customer 4908,B2C,Medium,Online,2023-10-29,8
4909,CUST004909,Customer 4909,B2C,High,Online,2022-04-20,13
4910,CUST004910,Customer 4910,B2B,Low,Partner,2022-10-29,2
4911,CUST004911,Customer 4911,B2C,Low,Direct,2022-10-23,10
4912,CUST004912,Customer 4912,B2B,High,Partner,2023-07-21,3
4913,CUST004913,Customer 4913,B2C,Low,Online,2022-04-17,4
4914,CUST004914,Customer 4914,B2B,High,Online,2023-08-22,3
4915,CUST004915,Customer 4915,B2B,High,Partner,2023-02-28,3
4916,CUST004916,Customer 4916,B2C,Medium,Direct,2023-11-26,2
4917,CUST004917,Customer 4917,B2C,Low,Online,2022-03-04,2
4918,CUST004918,Customer 4918,B2C,High,Retail,2023-04-07,13
4919,CUST004919,Customer 4919,B2C,High,Direct,2022-03-24,13
4920,CUST004920,Customer 4920,B2C,Low,Online,2022-02-10,1
4921,CUST004921,Customer 4921,B2B,High,Retail,2022-10-26,7
4922,CUST004922,Customer 4922,B2B,Medium,Partner,2023-04-15,7
4923,CUST004923,Customer 4923,B2B,High,Direct,2023-08-15,3
4924,CUST004924,Customer 4924,B2C,Medium,Direct,2023-07-31,4
4925,CUST004925,Customer 4925,B2B,Low,Retail,2023-07-23,10
4926,CUST004926,Customer 4926,B2C,Medium,Partner,2022-02-03,1
4927,CUST004927,Customer 4927,B2C,Low,Partner,2022-06-10,2
4928,CUST004928,Customer 4928,B2B,Low,Retail,2023-12-17,3
4929,CUST004929,Customer 4929,B2B,Medium,Retail,2023-04-19,9
4930,CUST004930,Customer 4930,B2B,Low,Online,2022-03-31,7
4931,CUST004931,Customer 4931,B2C,Low,Online,2022-08-16,5
4932,CUST004932,Customer 4932,B2C,High,Retail,2023-07-31,7
4933,CUST004933,Customer 4933,B2C,Medium,Partner,2023-03-06,3
4934,CUST004934,Customer 4934,B2B,Low,Partner,2023-04-10,6
4935,CUST004935,Customer 4935,B2C,Medium,Partner,2022-07-30,1
4936,CUST004936,Customer 4936,B2B,Low,Direct,2023-04-09,5
4937,CUST004937,Customer 4937,B2C,Low,Direct,2022-01-03,6
4938,CUST004938,Customer 4938,B2B,High,Online,2023-02-27,9
4939,CUST004939,Customer 4939,B2B,Low,Retail,2022-01-11,10
4940,CUST004940,Customer 4940,B2B,High,Online,2022-02-17,6
4941,CUST004941,Customer 4941,B2B,Low,Online,2022-11-03,5
4942,CUST004942,Customer 4942,B2B,Low,Retail,2022-09-23,3
4943,CUST004943,Customer 4943,B2C,High,Retail,2022-06-10,4
4944,CUST004944,Customer 4944,B2B,High,Retail,2022-06-27,6
4945,CUST004945,Customer 4945,B2B,High,Partner,2022-03-10,11
4946,CUST004946,Customer 4946,B2C,High,Online,2022-12-06,10
4947,CUST004947,Customer 4947,B2C,Medium,Partner,2022-08-20,13
4948,CUST004948,Customer 4948,B2B,High,Direct,2023-12-01,10
4949,CUST004949,Customer 4949,B2C,Low,Retail,2023-06-01,10
4950,CUST004950,Customer 4950,B2B,High,Retail,2022-07-18,5
4951,CUST004951,Customer 4951,B2C,High,Direct,2022-09-10,3
4952,CUST004952,Customer 4952,B2B,Medium,Retail,2022-01-08,2
4953,CUST004953,Customer 4953,B2C,Medium,Online,2022-05-10,3
4954,CUST004954,Customer 4954,B2B,Medium,Partner,2023-08-17,13
4955,CUST004955,Customer 4955,B2C,Medium,Retail,2023-09-05,1
4956,CUST004956,Customer 4956,B2B,High,Direct,2022-05-01,7
4957,CUST004957,Customer 4957,B2B,Medium,Direct,2022-07-22,5
4958,CUST004958,Customer 4958,B2C,Medium,Retail,2023-08-26,2
4959,CUST004959,Customer 4959,B2C,High,Partner,2022-01-16,11
4960,CUST004960,Customer 4960,B2B,Medium,Partner,2022-04-06,10
4961,CUST004961,Customer 4961,B2B,High,Direct,2022-04-11,8
4962,CUST004962,Customer 4962,B2B,High,Direct,2022-03-19,6
4963,CUST004963,Customer 4963,B2C,High,Direct,2022-08-26,5
4964,CUST004964,Customer 4964,B2C,High,Direct,2023-04-30,5
4965,CUST004965,Customer 4965,B2B,High,Online,2023-01-28,10
4966,CUST004966,Customer 4966,B2B,Medium,Retail,2023-03-12,1
4967,CUST004967,Customer 4967,B2B,Low,Partner,2022-01-05,6
4968,CUST004968,Customer 4968,B2C,High,Retail,2022-05-21,3
4969,CUST004969,Customer 4969,B2B,High,Partner,2023-12-24,12
4970,CUST004970,Customer 4970,B2C,Medium,Online,2022-08-24,6
4971,CUST004971,Customer 4971,B2C,High,Retail,2022-04-07,2
4972,CUST004972,Customer 4972,B2B,Medium,Retail,2023-08-19,11
4973,CUST004973,Customer 4973,B2C,Medium,Direct,2022-02-20,11
4974,CUST004974,Customer 4974,B2C,Medium,Retail,2022-05-24,6
4975,CUST004975,Customer 4975,B2C,High,Retail,2023-12-11,2
4976,CUST004976,Customer 4976,B2B,Low,Partner,2023-05-29,11
4977,CUST004977,Customer 4977,B2C,Low,Online,2023-11-23,10
4978,CUST004978,Customer 4978,B2B,Medium,Direct,2022-07-04,8
4979,CUST004979,Customer 4979,B2C,Medium,Direct,2022-02-12,10
4980,CUST004980,Customer 4980,B2B,High,Retail,2022-07-23,10
4981,CUST004981,Customer 4981,B2C,Medium,Online,2023-08-27,6
4982,CUST004982,Customer 4982,B2B,High,Partner,2023-09-25,8
4983,CUST004983,Customer 4983,B2C,Medium,Partner,2023-07-10,1
4984,CUST004984,Customer 4984,B2C,Low,Partner,2023-06-17,12
4985,CUST004985,Customer 4985,B2B,Low,Retail,2023-06-24,13
4986,CUST004986,Customer 4986,B2C,Low,Direct,2022-11-25,3
4987,CUST004987,Customer 4987,B2B,High,Partner,2023-02-19,7
4988,CUST004988,Customer 4988,B2B,Low,Retail,2023-05-09,6
4989,CUST004989,Customer 4989,B2B,Low,Partner,2022-11-09,12
4990,CUST004990,Customer 4990,B2B,Low,Direct,2023-01-18,3
4991,CUST004991,Customer 4991,B2B,High,Retail,2023-07-23,6
4992,CUST004992,Customer 4992,B2B,Low,Retail,2022-01-09,6
4993,CUST004993,Customer 4993,B2C,High,Partner,2023-11-11,8
4994,CUST004994,Customer 4994,B2C,High,Partner,2022-06-26,3
4995,CUST004995,Customer 4995,B2B,High,Retail,2023-10-24,13
