ReturnKey,ReturnID,ReturnDateKey,ReturnDate,OrderKey,OrderID,CustomerKey,ProductKey,ReturnQuantity,ReturnAmount,ReturnReason,ReturnStatus
2567,RET00002567,20240917,2024-09-17,65845,ORD00065845,471,28,5,3620.0,Changed Mind,Pending
2568,RET00002568,20231106,2023-11-06,3692,ORD00003692,4505,127,4,2455.04,Changed Mind,Rejected
2569,RET00002569,20241114,2024-11-14,93884,ORD00093884,897,91,2,1197.5,Quality Issues,Pending
2570,RET00002570,20240310,2024-03-10,77821,ORD00077821,2166,89,1,649.13,Quality Issues,Pending
2571,RET00002571,20241122,2024-11-22,5841,ORD00005841,649,61,1,271.52,Damaged in Transit,Processed
2572,RET00002572,20240321,2024-03-21,80223,ORD00080223,2510,28,1,680.97,Other,Pending
2573,RET00002573,20231021,2023-10-21,92337,ORD00092337,1541,16,3,2920.89,Changed Mind,Processed
2574,RET00002574,20240522,2024-05-22,72489,ORD00072489,4365,125,1,49.37,Quality Issues,Processed
2575,RET00002575,20240806,2024-08-06,2606,ORD00002606,3877,47,9,855.0,Not as Described,Pending
2576,RET00002576,20240528,2024-05-28,46302,ORD00046302,4630,49,9,1435.14,Changed Mind,Processing
2577,RET00002577,20230419,2023-04-19,69548,ORD00069548,2002,97,2,1489.6,Defective,Processing
2578,RET00002578,20240303,2024-03-03,6166,ORD00006166,2458,144,1,272.77,Other,Pending
2579,RET00002579,20230617,2023-06-17,58295,ORD00058295,2048,46,3,792.03,Other,Processed
2580,RET00002580,20240526,2024-05-26,55863,ORD00055863,2609,134,3,1977.03,Defective,Rejected
2581,RET00002581,20221112,2022-11-12,23160,ORD00023160,800,83,1,88.38,Changed Mind,Rejected
2582,RET00002582,20240319,2024-03-19,47445,ORD00047445,3816,144,1,271.04,Wrong Item,Processed
2583,RET00002583,20231110,2023-11-10,36719,ORD00036719,2655,127,2,1220.38,Wrong Item,Processed
2584,RET00002584,20240728,2024-07-28,6706,ORD00006706,685,37,2,640.62,Changed Mind,Processing
2585,RET00002585,20240229,2024-02-29,60888,ORD00060888,2874,120,7,6291.04,Other,Processing
2586,RET00002586,20240406,2024-04-06,41621,ORD00041621,2604,124,2,1042.14,Changed Mind,Processed
2587,RET00002587,20231126,2023-11-26,67578,ORD00067578,1857,102,3,842.67,Wrong Item,Pending
2588,RET00002588,20231223,2023-12-23,96366,ORD00096366,2080,88,5,1730.15,Not as Described,Processing
2589,RET00002589,20240608,2024-06-08,77041,ORD00077041,234,129,3,383.31,Damaged in Transit,Rejected
2590,RET00002590,20240911,2024-09-11,98509,ORD00098509,2297,44,4,2071.8,Changed Mind,Processing
2591,RET00002591,20240823,2024-08-23,68843,ORD00068843,244,81,7,3683.75,Not as Described,Pending
2592,RET00002592,20240107,2024-01-07,72658,ORD00072658,3170,14,2,731.16,Wrong Item,Rejected
2593,RET00002593,20240505,2024-05-05,6671,ORD00006671,3061,96,3,1866.72,Other,Rejected
2594,RET00002594,20231011,2023-10-11,32435,ORD00032435,3149,118,1,819.01,Too Late,Processed
2595,RET00002595,20240814,2024-08-14,14073,ORD00014073,4240,126,5,5255.1,Wrong Item,Rejected
2596,RET00002596,20240804,2024-08-04,96618,ORD00096618,253,140,4,927.08,Changed Mind,Processing
2597,RET00002597,20220517,2022-05-17,1552,ORD00001552,456,92,1,92.9,Wrong Item,Processed
2598,RET00002598,20240418,2024-04-18,27100,ORD00027100,2235,48,5,4997.7,Changed Mind,Rejected
2599,RET00002599,20240417,2024-04-17,73919,ORD00073919,3032,68,3,2573.31,Quality Issues,Rejected
2600,RET00002600,20241113,2024-11-13,32794,ORD00032794,1207,55,1,89.36,Too Late,Rejected
2601,RET00002601,20230622,2023-06-22,60131,ORD00060131,2,140,1,242.54,Not as Described,Pending
2602,RET00002602,20240712,2024-07-12,58237,ORD00058237,1028,42,7,5763.87,Defective,Pending
2603,RET00002603,20231001,2023-10-01,185,ORD00000185,2636,151,6,3759.0,Wrong Item,Pending
2604,RET00002604,20230809,2023-08-09,30541,ORD00030541,665,86,3,1936.89,Quality Issues,Pending
2605,RET00002605,20230611,2023-06-11,45381,ORD00045381,2971,105,6,1580.76,Defective,Pending
2606,RET00002606,20231012,2023-10-12,95287,ORD00095287,2308,140,1,242.47,Damaged in Transit,Processing
2607,RET00002607,20240831,2024-08-31,31804,ORD00031804,3333,51,3,1211.25,Quality Issues,Rejected
2608,RET00002608,20230620,2023-06-20,71547,ORD00071547,203,142,3,625.53,Other,Rejected
2609,RET00002609,20231107,2023-11-07,96751,ORD00096751,1868,92,5,417.35,Wrong Item,Processed
2610,RET00002610,20240803,2024-08-03,95857,ORD00095857,2406,107,1,890.29,Changed Mind,Pending
2611,RET00002611,20221226,2022-12-26,20199,ORD00020199,3768,91,3,1814.04,Quality Issues,Processing
2612,RET00002612,20241002,2024-10-02,88591,ORD00088591,861,153,7,1552.95,Too Late,Processed
2613,RET00002613,20240521,2024-05-21,15445,ORD00015445,1947,60,3,419.13,Other,Processed
2614,RET00002614,20240101,2024-01-01,78400,ORD00078400,2544,57,1,723.81,Other,Rejected
2615,RET00002615,20220701,2022-07-01,66747,ORD00066747,2898,156,5,3081.25,Quality Issues,Pending
2616,RET00002616,20231207,2023-12-07,37153,ORD00037153,905,77,2,1014.94,Damaged in Transit,Processing
2617,RET00002617,20220607,2022-06-07,51114,ORD00051114,488,126,5,5272.0,Too Late,Pending
2618,RET00002618,20220929,2022-09-29,81854,ORD00081854,3054,68,4,3449.0,Defective,Processing
2619,RET00002619,20231031,2023-10-31,91920,ORD00091920,4287,34,2,1087.06,Changed Mind,Rejected
2620,RET00002620,20230528,2023-05-28,50506,ORD00050506,1288,137,3,606.87,Damaged in Transit,Processed
2621,RET00002621,20240530,2024-05-30,21679,ORD00021679,2002,130,1,66.71,Damaged in Transit,Processing
2622,RET00002622,20241013,2024-10-13,83060,ORD00083060,3311,153,5,1226.25,Quality Issues,Processing
2623,RET00002623,20240706,2024-07-06,77122,ORD00077122,4312,145,2,1546.36,Too Late,Processed
2624,RET00002624,20240822,2024-08-22,71329,ORD00071329,4274,79,3,258.63,Quality Issues,Rejected
2625,RET00002625,20240505,2024-05-05,86362,ORD00086362,1808,93,3,488.7,Quality Issues,Processing
2626,RET00002626,20231101,2023-11-01,65182,ORD00065182,1585,54,10,5391.0,Quality Issues,Rejected
2627,RET00002627,20230129,2023-01-29,87983,ORD00087983,673,15,1,63.55,Quality Issues,Processed
2628,RET00002628,20240912,2024-09-12,47550,ORD00047550,1591,99,1,962.06,Changed Mind,Pending
2629,RET00002629,20240608,2024-06-08,42269,ORD00042269,1743,49,3,450.54,Damaged in Transit,Processing
2630,RET00002630,20240116,2024-01-16,84762,ORD00084762,115,132,2,1953.36,Not as Described,Rejected
2631,RET00002631,20240619,2024-06-19,50837,ORD00050837,3372,74,7,6943.72,Changed Mind,Processing
2632,RET00002632,20220818,2022-08-18,12320,ORD00012320,3232,126,7,6904.24,Other,Processed
2633,RET00002633,20240816,2024-08-16,95769,ORD00095769,921,125,1,46.23,Too Late,Processing
2634,RET00002634,20241012,2024-10-12,19575,ORD00019575,201,39,7,5420.31,Other,Processed
2635,RET00002635,20221104,2022-11-04,89925,ORD00089925,4104,68,2,1876.8,Not as Described,Rejected
2636,RET00002636,20240713,2024-07-13,61732,ORD00061732,410,22,2,633.24,Defective,Pending
2637,RET00002637,20230814,2023-08-14,95531,ORD00095531,1449,135,2,640.12,Wrong Item,Processing
2638,RET00002638,20221004,2022-10-04,8988,ORD00008988,107,21,7,2661.33,Not as Described,Processing
2639,RET00002639,20240130,2024-01-30,73268,ORD00073268,363,24,6,498.18,Too Late,Processing
2640,RET00002640,20230806,2023-08-06,65286,ORD00065286,3412,30,3,456.42,Not as Described,Processed
2641,RET00002641,20240206,2024-02-06,11946,ORD00011946,1277,17,1,364.87,Changed Mind,Processing
2642,RET00002642,20241001,2024-10-01,41460,ORD00041460,694,54,4,2231.2,Defective,Rejected
2643,RET00002643,20240718,2024-07-18,45247,ORD00045247,2833,145,1,750.04,Too Late,Pending
2644,RET00002644,20220503,2022-05-03,8223,ORD00008223,283,119,2,106.24,Other,Processing
2645,RET00002645,20221015,2022-10-15,57524,ORD00057524,1807,42,1,771.63,Damaged in Transit,Rejected
2646,RET00002646,20231116,2023-11-16,68525,ORD00068525,3355,41,4,2034.16,Changed Mind,Processing
2647,RET00002647,20241011,2024-10-11,34317,ORD00034317,3838,84,4,3779.68,Other,Processed
2648,RET00002648,20240201,2024-02-01,48943,ORD00048943,1145,102,3,795.48,Too Late,Processing
2649,RET00002649,20231123,2023-11-23,63462,ORD00063462,4336,127,2,1154.64,Damaged in Transit,Rejected
2650,RET00002650,20241015,2024-10-15,26529,ORD00026529,1617,10,1,103.54,Wrong Item,Processed
2651,RET00002651,20230728,2023-07-28,64079,ORD00064079,2117,151,5,3559.0,Damaged in Transit,Processing
2652,RET00002652,20230910,2023-09-10,15368,ORD00015368,2913,109,1,465.44,Damaged in Transit,Pending
2653,RET00002653,20221026,2022-10-26,26678,ORD00026678,3935,137,1,203.72,Other,Pending
2654,RET00002654,20240913,2024-09-13,77767,ORD00077767,1720,22,6,2068.62,Other,Processed
2655,RET00002655,20240723,2024-07-23,34818,ORD00034818,4512,69,1,891.86,Changed Mind,Processing
2656,RET00002656,20231209,2023-12-09,66082,ORD00066082,2622,105,1,253.58,Damaged in Transit,Pending
2657,RET00002657,20230331,2023-03-31,38119,ORD00038119,2852,128,2,641.74,Changed Mind,Processed
2658,RET00002658,20230412,2023-04-12,60385,ORD00060385,2153,86,6,4102.56,Changed Mind,Processing
2659,RET00002659,20230413,2023-04-13,11540,ORD00011540,4129,76,1,952.65,Wrong Item,Processed
2660,RET00002660,20230201,2023-02-01,69844,ORD00069844,3617,105,4,1060.96,Changed Mind,Processed
2661,RET00002661,20231230,2023-12-30,64583,ORD00064583,3610,66,1,202.12,Defective,Processing
2662,RET00002662,20230720,2023-07-20,47754,ORD00047754,620,148,3,2415.03,Changed Mind,Processing
2663,RET00002663,20240406,2024-04-06,33938,ORD00033938,1625,67,1,184.71,Quality Issues,Rejected
2664,RET00002664,20240927,2024-09-27,38419,ORD00038419,4731,141,7,2365.65,Changed Mind,Processed
2665,RET00002665,20230808,2023-08-08,53958,ORD00053958,1481,27,2,293.76,Defective,Pending
2666,RET00002666,20241115,2024-11-15,33310,ORD00033310,1422,102,3,752.91,Changed Mind,Rejected
2667,RET00002667,20240817,2024-08-17,65971,ORD00065971,4551,156,3,1878.72,Defective,Processed
2668,RET00002668,20240216,2024-02-16,52549,ORD00052549,2677,160,6,4368.72,Too Late,Processed
2669,RET00002669,20240714,2024-07-14,4995,ORD00004995,2078,57,1,702.56,Not as Described,Processing
2670,RET00002670,20240205,2024-02-05,63073,ORD00063073,3082,35,4,115.88,Damaged in Transit,Pending
2671,RET00002671,20240306,2024-03-06,80502,ORD00080502,1724,131,7,6624.17,Too Late,Pending
2672,RET00002672,20240709,2024-07-09,3867,ORD00003867,619,127,10,6497.5,Wrong Item,Pending
2673,RET00002673,20240528,2024-05-28,29694,ORD00029694,415,141,1,313.45,Too Late,Processed
2674,RET00002674,20241209,2024-12-09,30126,ORD00030126,2090,62,5,1028.3,Not as Described,Processed
2675,RET00002675,20240531,2024-05-31,72585,ORD00072585,1878,128,1,350.56,Wrong Item,Processed
2676,RET00002676,20241003,2024-10-03,28836,ORD00028836,493,30,4,663.52,Changed Mind,Pending
2677,RET00002677,20230801,2023-08-01,96570,ORD00096570,2740,137,1,220.93,Changed Mind,Rejected
2678,RET00002678,20240903,2024-09-03,92472,ORD00092472,7,35,4,117.44,Too Late,Pending
2679,RET00002679,20240107,2024-01-07,904,ORD00000904,3351,86,5,3587.65,Too Late,Processing
2680,RET00002680,20231009,2023-10-09,71793,ORD00071793,1739,57,1,688.77,Quality Issues,Processing
2681,RET00002681,20240813,2024-08-13,10317,ORD00010317,3547,38,1,494.7,Defective,Processing
2682,RET00002682,20231012,2023-10-12,4382,ORD00004382,1522,84,4,3740.4,Changed Mind,Rejected
2683,RET00002683,20240928,2024-09-28,92962,ORD00092962,1189,76,3,2920.59,Too Late,Pending
2684,RET00002684,20230730,2023-07-30,90405,ORD00090405,2355,80,1,533.42,Other,Pending
2685,RET00002685,20231121,2023-11-21,76967,ORD00076967,2573,23,1,54.88,Other,Rejected
2686,RET00002686,20240519,2024-05-19,88046,ORD00088046,2182,14,5,1887.0,Quality Issues,Pending
2687,RET00002687,20240112,2024-01-12,75534,ORD00075534,1952,34,2,1179.08,Changed Mind,Processed
2688,RET00002688,20241107,2024-11-07,80980,ORD00080980,384,60,1,159.25,Changed Mind,Processed
2689,RET00002689,20240209,2024-02-09,19258,ORD00019258,4065,121,2,1599.2,Wrong Item,Processing
2690,RET00002690,20230313,2023-03-13,23007,ORD00023007,1002,70,2,2155.22,Changed Mind,Pending
2691,RET00002691,20241130,2024-11-30,11535,ORD00011535,2923,22,1,344.89,Defective,Rejected
2692,RET00002692,20240312,2024-03-12,79370,ORD00079370,4251,40,5,4418.45,Damaged in Transit,Processed
2693,RET00002693,20231028,2023-10-28,74700,ORD00074700,4218,66,1,222.26,Changed Mind,Processing
2694,RET00002694,20240626,2024-06-26,80341,ORD00080341,1941,84,7,6240.71,Defective,Pending
2695,RET00002695,20240103,2024-01-03,72696,ORD00072696,2242,83,3,267.06,Defective,Processing
2696,RET00002696,20241210,2024-12-10,28741,ORD00028741,750,45,3,2432.91,Damaged in Transit,Processed
2697,RET00002697,20240622,2024-06-22,34809,ORD00034809,2836,103,5,2304.65,Not as Described,Rejected
2698,RET00002698,20230619,2023-06-19,66407,ORD00066407,2289,22,1,354.67,Not as Described,Processed
2699,RET00002699,20240217,2024-02-17,43337,ORD00043337,3472,39,1,814.1,Damaged in Transit,Rejected
2700,RET00002700,20240811,2024-08-11,41223,ORD00041223,261,146,5,1304.4,Other,Processed
2701,RET00002701,20220802,2022-08-02,47396,ORD00047396,4172,96,3,1888.59,Changed Mind,Processing
2702,RET00002702,20230924,2023-09-24,82662,ORD00082662,4060,74,2,1805.34,Changed Mind,Rejected
2703,RET00002703,20230119,2023-01-19,89724,ORD00089724,1412,151,2,1197.04,Changed Mind,Pending
2704,RET00002704,20230717,2023-07-17,43526,ORD00043526,3517,146,2,445.14,Damaged in Transit,Rejected
2705,RET00002705,20240303,2024-03-03,46054,ORD00046054,1399,24,2,163.2,Other,Processing
2706,RET00002706,20230503,2023-05-03,79120,ORD00079120,268,39,2,1640.3,Wrong Item,Pending
2707,RET00002707,20230130,2023-01-30,85247,ORD00085247,4470,2,4,452.64,Damaged in Transit,Rejected
2708,RET00002708,20240915,2024-09-15,19324,ORD00019324,4871,10,5,527.95,Damaged in Transit,Rejected
2709,RET00002709,20230826,2023-08-26,98695,ORD00098695,2693,124,1,569.63,Wrong Item,Processed
2710,RET00002710,20230508,2023-05-08,90163,ORD00090163,2993,57,3,2135.52,Changed Mind,Processing
2711,RET00002711,20231214,2023-12-14,52329,ORD00052329,972,108,1,781.23,Quality Issues,Processing
2712,RET00002712,20241106,2024-11-06,11205,ORD00011205,1561,109,3,1203.78,Not as Described,Rejected
2713,RET00002713,20241203,2024-12-03,74945,ORD00074945,638,111,7,1628.48,Changed Mind,Rejected
2714,RET00002714,20241108,2024-11-08,73906,ORD00073906,885,4,6,1593.06,Wrong Item,Pending
2715,RET00002715,20231027,2023-10-27,57011,ORD00057011,2002,152,2,1745.9,Not as Described,Rejected
2716,RET00002716,20240924,2024-09-24,73320,ORD00073320,1719,21,4,1686.6,Not as Described,Processed
2717,RET00002717,20240402,2024-04-02,13394,ORD00013394,2170,4,1,246.02,Defective,Pending
2718,RET00002718,20240617,2024-06-17,20158,ORD00020158,4432,20,4,679.44,Quality Issues,Rejected
2719,RET00002719,20241120,2024-11-20,9668,ORD00009668,57,137,3,619.38,Damaged in Transit,Pending
2720,RET00002720,20240424,2024-04-24,4721,ORD00004721,557,54,5,2591.7,Not as Described,Pending
2721,RET00002721,20241107,2024-11-07,36539,ORD00036539,2862,70,1,940.61,Damaged in Transit,Rejected
2722,RET00002722,20240812,2024-08-12,91555,ORD00091555,3576,63,1,349.3,Damaged in Transit,Processed
2723,RET00002723,20230527,2023-05-27,32368,ORD00032368,4177,105,1,256.32,Changed Mind,Pending
2724,RET00002724,20231215,2023-12-15,68734,ORD00068734,1633,57,3,2135.7,Not as Described,Processed
2725,RET00002725,20240709,2024-07-09,36119,ORD00036119,2901,71,2,2031.1,Wrong Item,Pending
2726,RET00002726,20240912,2024-09-12,75083,ORD00075083,4750,34,2,1159.44,Damaged in Transit,Processed
2727,RET00002727,20230505,2023-05-05,42409,ORD00042409,2470,149,4,2780.68,Wrong Item,Processed
2728,RET00002728,20240116,2024-01-16,979,ORD00000979,2970,6,3,1324.56,Quality Issues,Processed
2729,RET00002729,20231121,2023-11-21,54408,ORD00054408,3253,125,5,252.7,Not as Described,Processing
2730,RET00002730,20240724,2024-07-24,71457,ORD00071457,4779,121,1,789.72,Too Late,Processed
2731,RET00002731,20230623,2023-06-23,23195,ORD00023195,2561,66,4,870.8,Changed Mind,Processed
2732,RET00002732,20230101,2023-01-01,1520,ORD00001520,1218,18,6,2184.42,Not as Described,Rejected
2733,RET00002733,20230307,2023-03-07,47300,ORD00047300,379,141,1,340.73,Damaged in Transit,Processing
2734,RET00002734,20240328,2024-03-28,84472,ORD00084472,1787,99,1,822.46,Damaged in Transit,Processed
2735,RET00002735,20241117,2024-11-17,41097,ORD00041097,4659,87,3,2624.4,Too Late,Processed
2736,RET00002736,20230914,2023-09-14,20737,ORD00020737,3638,78,5,4730.3,Not as Described,Rejected
2737,RET00002737,20230128,2023-01-28,35928,ORD00035928,3767,127,9,5283.0,Damaged in Transit,Rejected
2738,RET00002738,20240610,2024-06-10,50698,ORD00050698,3916,88,5,1595.9,Wrong Item,Rejected
2739,RET00002739,20230327,2023-03-27,33803,ORD00033803,2558,12,5,4888.65,Too Late,Rejected
2740,RET00002740,20240216,2024-02-16,34508,ORD00034508,3705,77,3,1494.03,Changed Mind,Processing
2741,RET00002741,20241121,2024-11-21,38739,ORD00038739,3401,139,1,399.24,Wrong Item,Processing
2742,RET00002742,20241026,2024-10-26,32730,ORD00032730,3440,148,6,4239.3,Too Late,Processing
2743,RET00002743,20220901,2022-09-01,20688,ORD00020688,3947,136,1,360.07,Not as Described,Rejected
2744,RET00002744,20240212,2024-02-12,59350,ORD00059350,4,40,4,3456.6,Changed Mind,Processed
2745,RET00002745,20240312,2024-03-12,33344,ORD00033344,745,55,6,485.46,Defective,Processed
2746,RET00002746,20240313,2024-03-13,80973,ORD00080973,3457,56,1,221.2,Wrong Item,Processed
2747,RET00002747,20240627,2024-06-27,14613,ORD00014613,1279,146,4,989.08,Not as Described,Processed
2748,RET00002748,20230915,2023-09-15,41672,ORD00041672,4706,60,2,303.42,Other,Rejected
2749,RET00002749,20241110,2024-11-10,33765,ORD00033765,4394,108,1,820.12,Other,Processed
2750,RET00002750,20240907,2024-09-07,71218,ORD00071218,2806,115,5,5327.4,Defective,Pending
2751,RET00002751,20230830,2023-08-30,69978,ORD00069978,2358,121,5,4195.0,Changed Mind,Processed
2752,RET00002752,20240114,2024-01-14,3675,ORD00003675,178,83,7,619.08,Defective,Pending
2753,RET00002753,20240829,2024-08-29,29626,ORD00029626,2811,25,3,989.34,Defective,Pending
2754,RET00002754,20221022,2022-10-22,27779,ORD00027779,3479,30,1,145.1,Damaged in Transit,Pending
2755,RET00002755,20240126,2024-01-26,58865,ORD00058865,1013,9,1,795.42,Changed Mind,Rejected
2756,RET00002756,20230617,2023-06-17,36431,ORD00036431,134,103,1,424.12,Not as Described,Processing
2757,RET00002757,20240326,2024-03-26,79982,ORD00079982,4091,71,4,3744.44,Too Late,Rejected
2758,RET00002758,20240513,2024-05-13,65469,ORD00065469,4242,40,6,4954.14,Too Late,Rejected
2759,RET00002759,20241006,2024-10-06,56087,ORD00056087,4117,21,2,741.5,Other,Pending
2760,RET00002760,20240429,2024-04-29,71242,ORD00071242,2848,27,2,310.32,Not as Described,Processed
2761,RET00002761,20231220,2023-12-20,71784,ORD00071784,459,90,2,1789.02,Damaged in Transit,Pending
2762,RET00002762,20231005,2023-10-05,99296,ORD00099296,766,10,3,373.92,Too Late,Pending
2763,RET00002763,20241104,2024-11-04,66242,ORD00066242,1683,156,1,618.01,Changed Mind,Rejected
2764,RET00002764,20241104,2024-11-04,89921,ORD00089921,2767,40,4,3552.24,Quality Issues,Processed
2765,RET00002765,20231006,2023-10-06,45334,ORD00045334,629,46,5,1325.6,Wrong Item,Processed
2766,RET00002766,20241123,2024-11-23,72129,ORD00072129,1142,3,3,1382.34,Changed Mind,Pending
2767,RET00002767,20230308,2023-03-08,93785,ORD00093785,3132,125,1,47.97,Too Late,Rejected
2768,RET00002768,20240801,2024-08-01,39378,ORD00039378,1040,144,4,1132.68,Defective,Pending
2769,RET00002769,20240706,2024-07-06,51771,ORD00051771,4407,146,5,1085.85,Damaged in Transit,Rejected
2770,RET00002770,20230819,2023-08-19,16839,ORD00016839,2883,124,6,3341.22,Changed Mind,Processing
2771,RET00002771,20230214,2023-02-14,83720,ORD00083720,3567,119,6,328.98,Wrong Item,Pending
2772,RET00002772,20240823,2024-08-23,79613,ORD00079613,239,49,1,134.16,Not as Described,Processing
2773,RET00002773,20230903,2023-09-03,32851,ORD00032851,2206,151,4,2787.8,Not as Described,Processed
2774,RET00002774,20240920,2024-09-20,76485,ORD00076485,319,139,2,782.18,Quality Issues,Processing
